Unique id,channel_name,category,Sub-category,Customer Remarks,Order_id,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score,response_time_hrs,Price_Category,order_year,order_month,order_day
69169,1,10,40,15616,18977,,,,2023-08-16,487,7,419.0,427.0,892,18,5,4,2,5,0.1,0,,,
83320,1,9,37,4253,13289,,,,2023-08-16,1380,6,11990.0,427.0,74,7,1,4,1,4,0.1,1,,,
28645,1,10,39,4472,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1017,18,2,3,2,4,0.1,0,2023.0,9.0,8.0
29513,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,459,6,2,3,2,5,0.1,0,2023.0,9.0,8.0
71025,1,7,53,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,44,10,2,3,1,5,0.1,0,2023.0,9.0,8.0
71321,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,930,14,2,1,2,5,0.1,0,2023.0,9.0,8.0
21238,1,5,25,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1085,32,1,4,1,5,0.1,0,2023.0,9.0,8.0
28254,1,5,25,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,721,14,5,4,2,5,0.1,0,2023.0,9.0,8.0
58282,1,2,50,15616,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,568,38,3,1,1,5,0.1,0,2023.0,9.0,8.0
20649,1,7,23,9596,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,512,33,4,3,2,5,0.1,0,2023.0,9.0,8.0
25097,1,10,40,3660,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,984,27,2,3,2,5,0.1,0,2023.0,9.0,8.0
71619,1,10,40,13334,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1172,7,3,3,2,5,0.1,0,2023.0,9.0,8.0
53464,1,10,40,568,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,275,19,1,4,2,1,0.1,0,2023.0,9.0,8.0
70466,1,5,15,4253,22357,,,,2023-08-16,1345,6,15790.0,427.0,323,32,1,4,1,5,0.1,1,,,
40275,1,1,22,9885,13680,2023-05-08 12:07:00,,,2023-08-16,684,1,1053.0,427.0,116,12,2,1,2,5,0.1,1,2023.0,5.0,8.0
4317,2,10,40,4253,20971,2023-07-08 17:06:00,,,2023-08-16,257,8,14999.0,427.0,1347,25,3,1,1,5,0.1,1,2023.0,7.0,8.0
33178,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1347,25,3,1,1,5,0.1,0,2023.0,9.0,8.0
34742,1,5,15,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,934,1,2,3,1,4,0.1,0,2023.0,9.0,8.0
14949,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,349,33,4,0,0,5,0.1,0,2023.0,9.0,8.0
76587,1,10,39,2417,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,322,25,2,3,2,4,0.1,0,2023.0,9.0,8.0
29284,1,10,39,15843,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1229,39,0,3,0,5,0.1,0,2023.0,9.0,8.0
50867,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,874,20,0,2,4,5,0.1,0,2023.0,9.0,8.0
35952,1,11,48,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,418,27,5,4,1,5,0.1,0,2023.0,9.0,8.0
28556,1,5,11,4253,65302,2023-07-08 21:54:00,,,2023-08-16,359,6,3899.0,427.0,328,10,0,3,2,3,0.1,1,2023.0,7.0,8.0
57289,1,10,39,4253,9758,2023-06-08 13:06:00,,,2023-08-16,1289,2,899.0,427.0,870,26,1,4,2,5,0.1,0,2023.0,6.0,8.0
43400,1,10,40,17058,171,2023-03-08 21:36:00,,,2023-08-16,511,2,799.0,427.0,218,19,0,2,1,4,0.1,0,2023.0,3.0,8.0
43260,1,5,25,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1236,7,1,4,1,5,0.1,0,2023.0,9.0,8.0
69786,1,5,25,4252,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,775,8,1,4,1,5,0.1,0,2023.0,9.0,8.0
35972,1,5,17,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,803,4,3,0,2,5,0.1,0,2023.0,9.0,8.0
78024,1,8,34,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,629,6,4,3,2,4,0.1,0,2023.0,9.0,8.0
9767,1,5,15,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,427,38,3,3,1,5,0.1,0,2023.0,9.0,8.0
23457,1,10,40,10758,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,879,4,5,4,2,1,0.1,0,2023.0,9.0,8.0
70094,1,10,39,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,39,6,3,3,0,5,0.1,0,2023.0,9.0,8.0
30876,1,5,15,9657,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,881,16,0,1,0,5,0.1,0,2023.0,9.0,8.0
10530,1,5,25,4253,50087,2023-07-08 17:19:00,,,2023-08-16,102,2,10999.0,427.0,343,2,1,4,2,2,0.1,1,2023.0,7.0,8.0
76411,1,5,11,7025,27716,2023-10-08 22:54:00,,,2023-08-16,1345,8,32999.0,427.0,1350,30,0,3,0,3,0.1,1,2023.0,10.0,8.0
72316,1,5,11,16387,61397,,,,2023-08-16,1448,2,999.0,427.0,859,34,2,0,2,5,0.1,1,,,
53447,1,10,12,4253,6226,2023-08-08 11:44:00,,,2023-08-16,38,8,23999.0,427.0,243,34,2,0,2,5,0.1,1,2023.0,8.0,8.0
69926,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1043,9,4,3,2,5,0.1,0,2023.0,9.0,8.0
6218,1,2,50,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1069,38,1,4,2,1,0.1,0,2023.0,9.0,8.0
5862,1,7,3,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,759,30,0,3,0,2,0.1,0,2023.0,9.0,8.0
85797,2,5,33,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,688,0,1,4,1,1,0.1,0,2023.0,9.0,8.0
68305,1,7,31,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,497,19,1,4,2,5,0.1,0,2023.0,9.0,8.0
46519,1,5,15,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,773,15,2,0,2,5,0.1,0,2023.0,9.0,8.0
10663,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,442,38,5,4,2,4,0.1,0,2023.0,9.0,8.0
74723,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,729,34,2,0,2,5,0.1,0,2023.0,9.0,8.0
81586,1,10,13,10790,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,331,32,2,1,2,5,0.1,0,2023.0,9.0,8.0
84253,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1049,2,3,0,1,5,0.1,0,2023.0,9.0,8.0
30169,0,9,36,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,813,7,3,1,2,5,0.1,0,2023.0,9.0,8.0
31786,2,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,310,20,2,3,2,2,0.1,0,2023.0,9.0,8.0
64519,1,10,39,7705,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,733,22,3,3,2,5,0.1,0,2023.0,9.0,8.0
18166,1,10,40,4893,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,112,1,2,2,1,5,0.1,0,2023.0,9.0,8.0
22210,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,635,25,3,1,1,4,0.1,0,2023.0,9.0,8.0
37999,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1243,25,2,3,4,5,0.1,0,2023.0,9.0,8.0
45180,1,9,36,9740,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,575,10,0,1,4,3,0.1,0,2023.0,9.0,8.0
28418,2,10,39,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,93,37,1,4,2,5,0.1,0,2023.0,9.0,8.0
66319,1,5,11,8310,23308,2023-04-08 18:56:00,,,2023-08-16,488,2,1698.0,427.0,17,6,2,3,1,1,0.1,1,2023.0,4.0,8.0
2868,1,10,39,13062,59775,2023-11-08 11:29:00,,,2023-08-16,1258,2,1499.0,427.0,369,10,0,2,1,5,0.1,1,2023.0,11.0,8.0
72900,1,10,40,4253,56208,2023-08-08 19:40:00,,,2023-08-16,1396,7,402.0,427.0,499,6,2,3,1,5,0.1,0,2023.0,8.0,8.0
72644,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,958,32,1,4,2,5,0.1,0,2023.0,9.0,8.0
24260,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,504,29,3,3,3,4,0.1,0,2023.0,9.0,8.0
19615,1,10,13,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1184,34,2,0,2,5,0.1,0,2023.0,9.0,8.0
42624,1,7,23,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,876,39,2,3,2,3,0.1,0,2023.0,9.0,8.0
66886,1,7,23,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,112,1,2,2,1,5,0.1,0,2023.0,9.0,8.0
45887,1,10,55,5764,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1,26,1,4,2,5,0.1,0,2023.0,9.0,8.0
15916,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,399,3,3,1,1,5,0.1,0,2023.0,9.0,8.0
14172,1,5,25,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,668,15,1,4,1,5,0.1,0,2023.0,9.0,8.0
30421,1,5,17,1546,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,680,21,0,3,2,5,0.1,0,2023.0,9.0,8.0
33755,1,5,25,8206,52816,2023-03-08 14:14:00,,,2023-08-16,1345,2,53990.0,427.0,646,5,1,4,2,1,0.1,1,2023.0,3.0,8.0
35262,2,10,39,4253,53961,2023-09-08 22:50:00,,,2023-08-16,562,2,999.0,427.0,485,31,2,3,2,5,0.1,1,2023.0,9.0,8.0
60762,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,122,38,3,2,0,4,0.1,0,2023.0,9.0,8.0
41161,1,10,20,13671,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,349,33,4,0,0,5,0.1,0,2023.0,9.0,8.0
19110,1,7,31,4264,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,580,14,5,4,2,5,0.1,0,2023.0,9.0,8.0
58634,1,5,15,9456,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,802,19,0,0,1,1,0.1,0,2023.0,9.0,8.0
58161,1,10,20,3057,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,597,1,2,3,2,5,0.1,0,2023.0,9.0,8.0
26723,1,10,40,4532,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,150,10,2,2,1,5,0.1,0,2023.0,9.0,8.0
58360,1,5,15,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,674,11,3,3,2,5,0.1,0,2023.0,9.0,8.0
58440,1,11,46,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,778,30,3,1,1,5,0.1,0,2023.0,9.0,8.0
71699,2,5,25,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,786,32,1,4,2,5,0.1,0,2023.0,9.0,8.0
76815,2,5,17,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,544,32,1,4,2,5,0.1,0,2023.0,9.0,8.0
74794,1,10,39,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,223,7,3,3,1,5,0.1,0,2023.0,9.0,8.0
33493,2,10,49,17394,12651,,,,2023-08-16,1433,3,9158.0,427.0,1088,12,2,1,2,1,0.1,1,,,
30502,1,10,40,4253,42763,2023-09-08 06:05:00,,,2023-08-16,187,8,703.0,427.0,797,18,1,4,2,5,0.1,0,2023.0,9.0,8.0
56989,2,10,12,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1281,38,1,4,2,4,0.1,0,2023.0,9.0,8.0
21977,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,572,16,0,3,4,1,0.1,0,2023.0,9.0,8.0
78556,1,9,37,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1196,4,3,0,2,1,0.1,0,2023.0,9.0,8.0
18315,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,631,30,3,3,2,5,0.1,0,2023.0,9.0,8.0
43040,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,794,37,2,1,2,5,0.1,0,2023.0,9.0,8.0
20504,1,11,14,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,612,5,5,4,1,5,0.1,0,2023.0,9.0,8.0
60640,0,5,11,1994,21960,2023-03-08 13:31:00,,,2023-08-16,1447,1,160.0,427.0,804,30,3,2,3,4,0.1,0,2023.0,3.0,8.0
79415,1,10,13,4253,45618,2023-11-08 09:14:00,,,2023-08-16,1085,7,4188.0,427.0,867,5,4,3,2,5,0.1,1,2023.0,11.0,8.0
67419,1,5,25,4253,29280,,,,2023-08-16,1363,1,430.0,427.0,1215,14,5,4,2,5,0.1,0,,,
85562,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,611,33,2,3,1,5,0.1,0,2023.0,9.0,8.0
32214,1,1,22,13965,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,132,34,2,0,2,5,0.1,0,2023.0,9.0,8.0
61946,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,516,16,5,4,1,1,0.1,0,2023.0,9.0,8.0
55310,1,10,40,4252,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,774,12,2,1,2,5,0.1,0,2023.0,9.0,8.0
79403,2,10,39,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,916,25,2,3,2,5,0.1,0,2023.0,9.0,8.0
55721,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,794,37,2,1,2,5,0.1,0,2023.0,9.0,8.0
8619,1,10,13,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,789,32,1,4,1,5,0.1,0,2023.0,9.0,8.0
73078,1,10,39,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,624,32,2,1,2,4,0.1,0,2023.0,9.0,8.0
36374,1,10,39,15730,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,324,29,2,3,4,5,0.1,0,2023.0,9.0,8.0
5235,1,10,39,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1165,11,3,3,2,5,0.1,0,2023.0,9.0,8.0
952,1,5,25,10765,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,323,32,1,4,1,5,0.1,0,2023.0,9.0,8.0
38157,1,10,20,9596,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,465,23,0,2,1,5,0.1,0,2023.0,9.0,8.0
25283,1,10,20,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,786,32,1,4,2,5,0.1,0,2023.0,9.0,8.0
62761,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1312,12,2,2,0,5,0.1,0,2023.0,9.0,8.0
37272,1,10,39,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1086,23,0,2,1,5,0.1,0,2023.0,9.0,8.0
42509,2,9,37,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1292,7,1,4,2,5,0.1,0,2023.0,9.0,8.0
72327,1,5,15,13656,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1342,17,0,3,1,5,0.1,0,2023.0,9.0,8.0
13313,1,10,39,14447,51706,2023-04-08 21:32:00,,,2023-08-16,1015,2,1699.0,427.0,1192,34,2,0,2,5,0.1,1,2023.0,4.0,8.0
7342,1,10,13,4253,42352,2023-06-08 23:44:00,,,2023-08-16,972,2,1299.0,427.0,1239,3,3,1,1,5,0.1,1,2023.0,6.0,8.0
67297,1,5,11,4253,10223,2023-11-08 19:44:00,,,2023-08-16,696,2,1299.0,427.0,1367,19,1,4,2,5,0.1,1,2023.0,11.0,8.0
78726,1,8,34,16059,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1282,25,2,1,2,5,0.1,0,2023.0,9.0,8.0
13090,1,10,12,9825,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,815,27,5,4,1,1,0.1,0,2023.0,9.0,8.0
82664,1,10,40,3545,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1178,34,2,0,2,5,0.1,0,2023.0,9.0,8.0
56864,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,510,39,5,4,2,3,0.1,0,2023.0,9.0,8.0
47301,1,7,31,14482,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1020,10,0,2,1,1,0.1,0,2023.0,9.0,8.0
66355,1,10,12,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,675,23,0,2,1,5,0.1,0,2023.0,9.0,8.0
4876,1,10,20,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,827,30,0,3,4,5,0.1,0,2023.0,9.0,8.0
64043,1,10,40,4253,29384,,,,2023-08-16,1012,5,269.0,427.0,1022,20,2,3,2,1,0.1,0,,,
48612,1,5,11,4253,42893,2023-05-08 23:02:00,,,2023-08-16,716,2,270.0,427.0,1026,32,1,4,2,5,0.1,0,2023.0,5.0,8.0
75805,2,10,13,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1144,11,3,2,2,5,0.1,0,2023.0,9.0,8.0
6924,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,119,37,2,2,1,5,0.1,0,2023.0,9.0,8.0
62822,2,10,13,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,88,37,2,1,2,5,0.1,0,2023.0,9.0,8.0
66312,1,10,13,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,407,34,2,0,2,5,0.1,0,2023.0,9.0,8.0
13272,1,5,25,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,68,4,5,4,2,5,0.1,0,2023.0,9.0,8.0
52649,0,9,37,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,25,10,3,3,0,1,0.1,0,2023.0,9.0,8.0
50514,1,9,36,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1176,5,5,4,1,4,0.1,0,2023.0,9.0,8.0
21837,1,5,11,4253,46710,2023-08-08 21:17:00,,,2023-08-16,1120,2,1199.0,427.0,541,39,5,4,2,1,0.1,1,2023.0,8.0,8.0
45895,1,10,40,4253,29329,2023-01-08 17:52:00,,,2023-08-16,596,2,449.0,427.0,634,16,5,4,1,1,0.1,0,2023.0,1.0,8.0
28654,1,5,11,4253,64415,2023-09-08 09:40:00,,,2023-08-16,66,8,26999.0,427.0,778,30,3,1,1,5,0.1,1,2023.0,9.0,8.0
80757,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,156,7,3,1,2,4,0.1,0,2023.0,9.0,8.0
59125,1,5,11,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1366,5,5,4,1,4,0.1,0,2023.0,9.0,8.0
52243,1,5,15,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1110,33,0,1,1,5,0.1,0,2023.0,9.0,8.0
31115,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,597,1,2,3,2,4,0.1,0,2023.0,9.0,8.0
67636,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,585,25,3,1,1,3,0.1,0,2023.0,9.0,8.0
66162,1,9,36,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1132,35,4,3,2,5,0.1,0,2023.0,9.0,8.0
19549,1,10,49,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1369,25,2,3,2,4,0.1,0,2023.0,9.0,8.0
47067,1,9,37,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,147,30,3,3,2,5,0.1,0,2023.0,9.0,8.0
82531,2,10,39,14543,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1086,23,0,2,1,5,0.1,0,2023.0,9.0,8.0
34600,1,5,25,13670,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,478,15,1,4,1,5,0.1,0,2023.0,9.0,8.0
48220,1,1,38,16068,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1195,39,2,3,0,5,0.1,0,2023.0,9.0,8.0
30689,1,2,50,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1063,31,2,3,2,1,0.1,0,2023.0,9.0,8.0
47938,1,9,37,2345,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,944,5,5,4,1,5,0.1,0,2023.0,9.0,8.0
21482,1,1,22,4253,35583,2023-07-08 06:35:00,,,2023-08-16,1558,2,487.0,427.0,111,14,3,3,1,5,0.1,0,2023.0,7.0,8.0
46647,1,8,34,3115,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1120,0,1,4,2,5,0.1,0,2023.0,9.0,8.0
85566,1,5,9,4662,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,560,11,2,3,2,3,0.1,0,2023.0,9.0,8.0
63496,1,5,25,4252,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1110,33,0,1,1,5,0.1,0,2023.0,9.0,8.0
75493,1,10,20,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,513,11,2,2,1,5,0.1,0,2023.0,9.0,8.0
40161,1,9,36,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,12,36,2,0,2,5,0.1,0,2023.0,9.0,8.0
43212,2,10,39,8794,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,112,1,2,2,1,5,0.1,0,2023.0,9.0,8.0
5849,1,5,25,12927,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,842,8,4,3,2,1,0.1,0,2023.0,9.0,8.0
50697,1,10,13,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1177,23,0,0,1,5,0.1,0,2023.0,9.0,8.0
16936,1,10,45,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,759,30,0,3,0,4,0.1,0,2023.0,9.0,8.0
20686,1,10,39,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,570,20,0,3,4,4,0.1,0,2023.0,9.0,8.0
85124,1,10,13,7730,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1347,25,3,1,1,1,0.1,0,2023.0,9.0,8.0
27625,1,10,39,13783,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,673,24,2,3,1,5,0.1,0,2023.0,9.0,8.0
23194,1,5,15,4776,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,859,34,2,0,2,5,0.1,0,2023.0,9.0,8.0
6862,1,8,34,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,579,23,1,4,1,5,0.1,0,2023.0,9.0,8.0
26532,1,5,11,4253,5543,,,,2023-08-16,614,1,310.0,427.0,1082,18,3,1,1,4,0.1,0,,,
59342,0,5,9,9740,57891,2023-10-08 11:06:00,,,2023-08-16,995,2,999.0,427.0,907,10,3,2,2,2,0.1,1,2023.0,10.0,8.0
2633,1,10,39,4253,0,2023-06-08 12:21:00,,,2023-08-16,269,2,999.0,427.0,950,16,0,3,0,5,0.1,1,2023.0,6.0,8.0
45399,1,10,40,11083,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,672,15,2,0,2,1,0.1,0,2023.0,9.0,8.0
20946,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,505,20,2,3,4,5,0.1,0,2023.0,9.0,8.0
79348,1,3,1,8775,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,243,34,2,0,2,5,0.1,0,2023.0,9.0,8.0
39073,1,10,40,9121,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,88,37,2,1,2,5,0.1,0,2023.0,9.0,8.0
10050,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,635,25,3,1,1,5,0.1,0,2023.0,9.0,8.0
19224,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,65,25,0,3,4,4,0.1,0,2023.0,9.0,8.0
77654,1,8,34,9177,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,911,6,2,2,1,1,0.1,0,2023.0,9.0,8.0
61621,1,10,40,4253,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,970,9,3,3,2,5,0.1,0,2023.0,9.0,8.0
29683,1,5,11,4368,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,329,22,3,3,1,4,0.1,0,2023.0,9.0,8.0
61052,1,10,40,16305,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,1084,6,2,1,1,5,0.1,0,2023.0,9.0,8.0
61035,1,10,40,9136,0,2023-09-08 11:55:00,,,2023-08-16,684,2,979.0,427.0,8,14,3,1,1,5,0.1,0,2023.0,9.0,8.0
66610,1,5,11,4253,53275,2023-06-08 10:13:00,,,2023-08-16,1737,2,1699.0,427.0,859,34,2,0,2,5,0.1,1,2023.0,6.0,8.0
82025,1,5,11,4253,39999,2023-06-08 17:08:00,,,2023-08-16,1617,2,428.0,427.0,881,16,0,1,0,5,0.1,0,2023.0,6.0,8.0
51318,1,10,40,4253,56905,2023-04-08 09:38:00,,,2023-08-16,616,2,1199.0,427.0,43,27,0,2,1,1,0.1,1,2023.0,4.0,8.0
