UserID,Top_Products
8bd8bea6-1b75-4057-bec4-9689420a08e4,"['Home', 'Affiliates', 'Books & General merchandise']"
8bd9845b-51d1-4bd5-a18d-6c075fd54db0,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8bd9984e-c320-4fb2-931a-c58b0ea0047e,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8bd9ad48-df94-4423-b362-b726d90367d7,"['Home', 'Affiliates', 'Books & General merchandise']"
8bdc06dc-6a48-4582-8324-16d613791b8c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8bdc77c3-f310-4374-b704-55fcd25b6942,"['Furniture', 'Affiliates', 'Books & General merchandise']"
8be60d1d-4254-41c7-8d9b-0906fb7f9e19,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8bea9774-1b9d-4896-a0c7-0f22c149127b,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8bee2690-162d-47a7-b43f-f22e74bd94da,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8bfb8686-3594-44c8-95ef-c6c0e09b4037,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c01d4e6-d338-4c18-86e4-815f88c7366e,"['Furniture', 'Affiliates', 'Books & General merchandise']"
8c046b02-cc05-403e-a7ad-069d58b4540c,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c068f90-ecb1-4027-a1a5-d1b7f8cba776,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c083754-d98a-4b82-8418-d2afec9c8236,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c0e3970-2bba-4946-9ee5-5c4cd2963067,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c0e3cfd-785c-4594-8758-15599b7e8233,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c0f73dc-46be-4fcf-a833-791be81450f4,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8c101894-3998-424a-8023-5ba1b181b363,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8c12ee7a-7c55-4e29-a26f-c9a9a70572f8,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8c188dfd-cf44-45c9-90a1-2da4e7c86e3d,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c1df9d1-cef6-444d-b2ed-820696511d0d,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8c25a65c-2353-43fd-8288-f73dfcc343a9,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c266dfb-d066-40a5-b606-3dec29766f78,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c2e7486-78c4-4a95-9b6c-6d41b0fa2324,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8c2f2507-1a12-433b-9449-3a29ffb797e0,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8c335b41-58ad-445b-99a8-a3f9b357279e,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8c4a3f55-838a-4a41-aa32-6dd488c5e431,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c4b5b87-1867-442e-b8d2-af3ee122e974,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c4c0ada-2d4e-412a-ac39-02d75ce9f95a,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c5469ba-0d39-4633-b295-d58a362c2329,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c565955-c784-4090-b235-ac4a34310e5f,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8c57b006-0ffd-4f35-a8eb-078aebb2d810,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8c5caa74-d791-40ed-9219-013385f97867,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8c601b73-b635-41e1-ada4-9bea432f85e0,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8c60f459-6a69-46ee-9be2-3bb98b8ef521,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8c63b2f4-a339-45cb-9db8-a30a012c2c6f,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c64b216-1fe9-4579-9d9d-677d4887cc02,"['Home', 'Affiliates', 'Books & General merchandise']"
8c684176-cee5-475d-9192-ca821dbaa61a,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8c68d894-e802-404c-a59d-8280f2abdb3a,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8c68fe44-2040-4c77-b9ca-0b52e67b3a01,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c6f9d52-4583-4ae4-95bc-e04dd4c3b588,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8c741735-51b3-4e1a-9b2f-decc62821724,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8c744a8f-c5c9-4cd7-8756-f16214311db0,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c76a448-3928-4126-a5f4-4d25599d4039,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8c824c1f-c0b5-4055-86ba-3ad20d7f0a2c,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8c85a3b2-a78d-43d1-a2a3-11686a75276b,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8c8ca73a-b844-44a7-9ab4-f06d1c87398a,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c91a261-5661-480c-9f6f-6ccc4d3216be,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c96b689-bee2-4350-aa39-93eaccc6e318,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8c9a6c97-bce7-407a-8fcd-7afb3c6a929c,"['Furniture', 'Affiliates', 'Books & General merchandise']"
8c9cd95c-645e-47dd-b67f-c2dc3988e784,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8ca0f653-14af-4999-b179-c25472d342d5,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8ca1fe1d-02eb-4821-ad52-de5e7bfc7044,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8caee844-e3b8-4c17-8549-cec61356353e,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8cb11f3a-4fb6-4025-92bd-eca6c374300c,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8cb31329-da7f-4e4c-8353-46986906a505,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8cb51b5d-d2ee-4668-b761-0e75b58055fc,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8cb70d92-e61c-4950-935e-682b99a2f81c,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8cb84805-433f-4110-b2ac-2b0492142e5b,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8cb89e32-9386-44b8-9bba-f4eb25233b4d,"['Home', 'Affiliates', 'Books & General merchandise']"
8cb99b3d-c920-4750-9057-2a45a438d173,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8cbb15e1-7171-4415-86d6-854f731a21a3,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8cbb165c-33ca-4f89-b134-4f5953f80f65,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8cbe7881-e99b-48b4-bb25-6310ccbb06d5,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8cbf8a1e-ba1b-4cd3-8ac6-2327578bad99,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8cc6c9e0-578f-4581-8a0f-ab3afc3fab0f,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8cd41011-ca3c-4504-96e2-580494bfe650,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8cd767f4-f54a-4613-8c81-cb30bbb45689,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8cd90e62-5ba8-4c05-bc77-3f9e61c5ef5f,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8cdcb456-3a87-4d2a-99a2-c3fdc36c8342,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8cdfa462-bdaa-4fc5-b01f-e10be35f3721,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8ce8b9ec-d59b-4472-9fa1-be7e0c660d39,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8ce98e71-8a13-49bb-88f4-ec1116ab3c8b,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8cebc41b-9335-4e85-9ba5-95115ff2aec5,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8cf3ba5c-e6c5-4b85-aef7-bfe4f93f1588,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8cf437b4-6aa9-40fc-b65c-1b12b730b72c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8cf4adb6-e9ee-4795-881f-be707c044258,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8cf67808-6666-45fc-90a0-1cedcbfa88dc,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8cf99b4b-e444-42b4-9f3d-c9c2792025de,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d01989d-b4d1-47d4-adf5-f53ae4dc8e03,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d027ca7-551e-4552-beb7-007fafbba19a,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d02f68c-477e-41be-b938-53f4d45511bb,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8d093faf-8359-494d-9955-224cf8a5de8d,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d0c3ecf-1626-4ac4-8a54-2ea9023bb48b,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8d0d524f-cb17-4d8f-bddd-691a68f12258,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d11c5ee-5b97-48b7-9245-3481ff1d3a44,"['Home', 'Affiliates', 'Books & General merchandise']"
8d153b64-14ef-46ed-a298-56b1d53c96be,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d17c115-6610-40d5-9646-e70288d0b06e,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d1a95ec-8d7a-49dd-896b-2a2f21ed0ae6,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8d1fe301-b4fc-40d9-bf20-ee85dec7dbaa,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d290aaf-5f0e-43bf-811e-54052b48d841,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8d2aa1f7-6297-4dd8-a404-a27ef6c900d8,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d2c7c17-2907-4201-b0e7-185e97822d3d,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d334438-44b6-4c37-b1bc-1c49885ac9cc,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d356294-efd7-4ef0-835b-8e92895f3438,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8d3717d6-3122-4c31-8034-8620a04d6c63,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8d3ac12a-8286-4131-a72c-df54c670f618,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8d3bd8a3-cf7d-4a8f-9888-4c96923fa40e,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8d413516-5a3a-4906-8c52-f4d55910297c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8d4eadc6-c098-4b35-b811-80de46585baa,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8d4f24e1-aed9-4202-9c6b-0676383f8842,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8d51bc28-8c11-4bdf-bdff-9afc7e9da031,"['Home', 'Affiliates', 'Books & General merchandise']"
8d591152-9c87-4fa8-a090-c650e2b2077e,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d5b48ee-6bc5-44bb-8f66-719ee1aab4e5,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d5e1699-f689-47a5-b039-c58aecc30c5c,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8d64298a-77a7-408e-80e3-58af411b071e,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d6522dc-fa99-4f87-8eef-9d298e38214d,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d6bb4c2-3271-4977-91d6-37f3acb4bd51,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d6bb67c-9411-46a4-97bb-78cbebdde5d6,"['Home', 'Affiliates', 'Books & General merchandise']"
8d6c6190-2423-46b0-b1b3-803d02698074,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8d6dd701-cff5-4ea5-aa35-084f57521c90,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d7496b4-8671-45c5-9951-ca077b16a87e,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8d7542b6-37f7-4142-90a6-5d29eb218420,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8d8382f2-5b5a-4c25-b045-f7c89bfa9a03,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8d887c45-e67b-47ca-be4f-cf2904817411,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8d8a0edc-f984-445a-8782-31a5c08106f0,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d8f4bd8-e520-46f5-b808-7480574bf10c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8d90371b-79cd-4152-87f1-dae4a35706a6,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8d9584a9-f7ed-437f-a527-26dfc56fe146,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8d9fe5be-aca4-4dd6-a7ee-0885a9617eba,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8da0215a-359d-4a82-93d4-2ec4333cd1f1,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8da09083-08ae-4c9c-8581-0679eb4790eb,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8da19239-ae98-4879-ba87-280933c04e37,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8da2d9b5-5e37-4c84-8668-78619222e6e8,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8da2dd2c-baeb-4248-81f2-f6a87d5c626f,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8da38314-b42c-42c9-b532-a4d2de8b7dbc,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8da3d6f5-75a8-4292-8422-8119299ef8e1,"['Home', 'Affiliates', 'Books & General merchandise']"
8da41812-6014-4c01-b916-b66d8a5112ba,"['Furniture', 'Affiliates', 'Books & General merchandise']"
8da6830d-ba0c-47a6-87e6-22c6a56ee2a3,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8da7cfec-2783-4923-abe3-c175a5db5d79,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8dadd221-72aa-4898-8027-67d6bbefe289,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8db173a7-48e8-4497-b162-38a2658a2ccc,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8db1fb57-fd4f-4325-963b-6585089fc362,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8db28c63-c92f-42f3-8be3-79524a062005,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8db6494e-a448-4d5b-bf5f-df3c6ed55a6b,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8db8fab4-be68-4414-addb-b05f29301ded,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8dba7017-93e1-4fe4-b9fc-98f74d1454b2,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8dbc4c7e-5c13-4cd6-bf89-fb55509410d6,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8dbe77cc-2bdf-41a8-b627-df6a71d2989d,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8dbecc01-55b6-43c5-a491-585a163274e2,"['Home', 'Affiliates', 'Books & General merchandise']"
8dbee592-6ff6-4245-9713-71776bfd75c6,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8dc0bc8c-f200-4b8a-bb1f-f912b167a6d9,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8dc0c6fc-9d8b-4edb-9d93-26a3590404fa,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8dc76894-afce-436d-9714-c9ca8f8a722a,"['Home', 'Affiliates', 'Books & General merchandise']"
8dc864f3-2813-4f18-aa89-eec3b7d92aeb,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8dce3bf3-334a-4050-8dda-d3efda938246,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8dcf3c78-3a2e-43c3-89da-7a5790908250,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8dde1f36-8a96-4126-88c7-208fe1e60597,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8de2449b-acbb-40fc-a076-7a79519215f6,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8de63935-d07c-44ef-b6dd-808e4ed70918,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8de895c6-4067-4bc0-a6f9-7389a1515c5a,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8de9d211-cf76-4447-962c-0517b922b548,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8dee20bc-708d-494d-8ed8-8a1b9d34c559,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8def3480-24ae-46cf-89bc-840885215009,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8df0bb7c-2638-4d5e-a2e7-9b31e9cf1e3f,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8df24286-c065-48c6-89a1-1a44eaf6696d,"['Home', 'Affiliates', 'Books & General merchandise']"
8df25d5d-bb64-4875-8d85-2344f279b751,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8df407f3-0f03-4234-b67b-1a257504c4a3,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8df4d9a7-86fe-4be5-babf-eb95df44261c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8df53f41-bf94-4c00-8ea2-0e3ed970f921,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8dfcdf36-5d91-483b-99f3-b7b89d612f9b,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8dfec989-0258-43da-952d-470c5821e98e,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8e01c860-7aba-436d-b372-c3bffe414632,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e07eea1-dbc0-451c-b3f4-8281085f7463,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8e08fd14-f790-4c18-842e-aaf1dadf0ce6,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e0d610c-0951-43bc-976c-af3c5d0a45d8,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8e0dfc2e-f1b6-4ada-94eb-4ce3fbee5164,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8e1435b7-f2ba-4025-855c-abe18291de84,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8e17a4d2-aa16-48e8-91d2-dd3ed0b7cd73,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8e1eeb40-005e-4d70-b872-96ff8bd82a0c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8e256242-94f4-42fe-89f7-10cc3c0c8463,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e27db81-07e6-49d0-a326-2d901b380961,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8e2bbb2e-3ee6-4b46-8069-ba6ff86189cd,"['Home', 'Affiliates', 'Books & General merchandise']"
8e2dbf65-f984-4620-913e-1277e486edd5,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8e32e2b1-67cc-4503-b644-8065800b1009,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8e338a2d-89a7-42b0-b4dc-bab6b21ee0bc,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e38fcb8-62ef-4af0-a15e-6b04b0d6094c,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e393f56-9b3d-4995-9cb5-ecf76899d17c,"['GiftCard', 'Affiliates', 'Books & General merchandise']"
8e40a5b4-dbb4-4e82-8089-9b58b0c7697c,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e44dcb7-7267-4dae-9964-4f00f1599c6e,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8e4510f2-7af6-4b3e-8a51-32ba11b20921,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e49f00d-fc8f-4a55-8c02-feb54811e467,"['Furniture', 'Affiliates', 'Books & General merchandise']"
8e503b92-4f84-4dea-b67f-5afb80fe7277,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e5e16af-5f65-44d6-a97b-a48271ac3bd9,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e5e9b22-8f20-455e-80e3-a3e79ebaa92c,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8e61422f-421c-45b2-99b4-e9adf04594d4,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8e644304-87e4-462c-8a82-bf0c54b99d74,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e656c69-4e85-4418-8b1e-e0acf1fb2218,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8e690d88-2bea-4112-b560-897a8f00611b,"['Affiliates', 'Books & General merchandise', 'Electronics']"
8e6e7804-ec13-4679-842d-4fa097bcce3c,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8e6f9012-d6de-4b39-9a6c-cbdfa7da57b7,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8e73ca27-4ed5-49e6-a108-149cec90a49e,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8e758936-0d14-4e7b-ab5e-2df5ddad3ba4,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8e88a10b-651b-4dea-aa33-12ef29adee65,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8e94abcb-1f65-4952-aef9-0eb2cb165673,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8ea12dc1-856d-4004-8182-5a3bf88e5581,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8ea45136-bfe7-445a-bc65-78cf5dbedf46,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8ea653c5-d904-4c0b-acd6-7ca7d89d7d65,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8eaad279-0d1a-4595-8dd3-78b66cd535e9,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8eac54d0-50f4-4603-b910-d0292f7a6fa8,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8eade808-9ac8-4138-8577-8116d48d3e05,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8eae349c-c478-4a6f-8f5a-a6c9eab81d02,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8eb30404-5312-417a-a2eb-616c61abb267,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8eb4e738-f004-4641-84ee-386f3ac7b11c,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8ebbd23c-c920-426b-aa36-a3038c67ea53,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8ebbdfae-1e04-411e-8ccc-e9ab6e7bd1ac,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8eced377-7f61-451a-9190-aa84b9e6d4cf,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8ecff52c-7bc4-4944-bb2b-87df06372bc7,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8ed8e900-9f85-4cf3-8fd9-85aaedebd40c,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8ede398e-67f2-488f-a763-1a5855da88e2,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8eded66e-0c9f-48d5-8ebf-d9f38917a289,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8ee1265f-6ff0-4c5a-8ccb-cddbe5e49010,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8ee1ae6f-32fc-49d6-a300-c5217fde5fcf,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8ee4b9a2-3188-4316-906d-a8c1e034b010,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8ee6a88b-cb4e-4444-a56f-d2d101ea2c9b,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8ee9ba34-be0e-4600-8a74-c7a1bcdd5050,"['Home', 'Affiliates', 'Books & General merchandise']"
8ef9e19d-996a-4f63-830c-c4d64359bada,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8efd495c-5b8c-408d-9fc9-43e17c972f91,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8efede6e-370e-4de4-a5a5-4c4c94869219,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f0e7683-d42e-492d-95ea-a81ce86988db,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8f10775f-9226-4685-b181-5ac6db8e9513,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8f1479a7-535d-4b21-b63a-400a6ca2e8fd,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f14a9b0-c26e-4503-899d-52a85444ebd8,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8f15722d-edd4-4f1c-8013-6a60c7fd35f3,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f186ff9-9ed3-4918-894a-f2ea94ed438b,"['Home', 'Affiliates', 'Books & General merchandise']"
8f1a6c42-1e09-4b30-905c-aba813587935,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f217893-28ed-4b3b-b717-26af1633546c,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8f24995d-de93-48ca-9591-e4c30449ac96,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f26157e-6b02-4a56-8156-88c66c21c9c8,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8f304e7e-fadf-40fb-b82a-3c05033cdb3a,"['Home', 'Affiliates', 'Books & General merchandise']"
8f37bc66-d500-4a85-925b-83bc4f6dcef0,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f38c6fd-934b-4382-94cc-2b231ac7632f,"['Electronics', 'Affiliates', 'Books & General merchandise']"
8f3d9941-e625-4afb-8307-da06dddd7a9d,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8f3fbc26-13a2-4851-8897-f00506d57412,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f53d022-888c-477f-902b-f7900a63a19a,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8f5a24b1-1818-4c4b-87f8-00143b6d8938,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8f5a73b1-8c82-4a2c-b309-83cff8f43e63,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f5bcdb7-8e20-4824-b786-12f9a285e16a,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f5bf4ad-d07d-41fd-ab17-1ea6cd6f47c9,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f6028bf-df74-4a14-8215-7d3eb2308fcb,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8f62059d-f1ee-4be4-843f-276af5e6e0be,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8f629a9d-319e-481b-b30a-55c37af9dffd,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8f631389-fe3d-48ad-b721-e5586248cc59,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f68174d-a134-487d-9293-e7e44986ea84,"['Home Appliences', 'Affiliates', 'Books & General merchandise']"
8f6a14be-25e6-45b3-bb44-8a490f0e1d40,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8f75a9f6-9018-483f-91d0-1fda76b129a3,"['Furniture', 'Affiliates', 'Books & General merchandise']"
8f7707bc-8cd0-450f-8027-78eb8a0e0c62,"['LifeStyle', 'Affiliates', 'Books & General merchandise']"
8f796de3-8fcd-4232-ac32-3f92b90c4da6,"['Mobile', 'Affiliates', 'Books & General merchandise']"
8f8ac071-3cd1-401b-96b7-0b06d72184a5,"['Books & General merchandise', 'Affiliates', 'Electronics']"
8f8b6ae6-74ab-425d-bffd-b3b059668b94,"['Electronics', 'Affiliates', 'Books & General merchandise']"
